GEO_ID,ID,NAME,STATE_NAME,ST_ABBREV,CNTY_NAME,REGION,Total_Pop,White_Only_Pop,White_Pop,Black_or_African_American_Pop,Asian_Pop,Hispanic_or_Latino_Pop,White_Only_Pct,White_Pct,Black_or_African_American_Pct,Asian_Pct,Hispanic_or_Latino_Pct,Total_Pop_Error,White_Only_Pop_Error,White_Pop_Error,Black_or_African_American_Pop_Error,Asian_Pop_Error,Hispanic_or_Latino_Pop_Error,PM25,OZONE,DSLPM,CANCER,RESP,RSEI_AIR,PTRAF,PRE1960,PRE1960PCT,PNPL,PRMP,PTSDF,UST,PWDIS,PN_PM25,PN_OZONE,PN_DSLPM,PN_CANCER,PN_RESP,PN_RSEI_AIR,PN_PTRAF,PN_LDPNT,PN_PNPL,PN_PRMP,PN_PTSDF,PN_UST,PN_PWDIS,PS_PM25,PS_OZONE,PS_DSLPM,PS_CANCER,PS_RESP,PS_RSEI_AIR,PS_PTRAF,PS_LDPNT,PS_PNPL,PS_PRMP,PS_PTSDF,PS_UST,PS_PWDIS
1400000US25025000505,25025000505,"Census Tract 5.05, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,2178,1281,1430,289,520,185,0.588154269972452,0.656565656565657,0.132690541781451,0.238751147842057,0.0849403122130395,304,284,307,158,182,134,7.2502104109589,57.56942,0.460924678,30,0.3,4802.25550475638,465.437358675956,332,0.300452488687782,0.098078998212204,0.157009123620219,19.4206635325182,12.9895901590847,0.000624961540984,26,20,88,52,31,85,89,60,66,47,99,92,41,94,31,86,85,50,90,63,24,51,48,88,97,41
1400000US25025000506,25025000506,"Census Tract 5.06, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,2368,1652,1657,77,507,175,0.697635135135135,0.699746621621622,0.0325168918918919,0.21410472972973,0.073902027027027,423,353,354,84,161,127,7.2502104109589,57.56942,0.460924678,30,0.3,4805.45740464974,333.246980857237,821,0.571329157967988,0.100785751820725,0.149922522728152,17.9982234086079,9.16034760749188,0.000563577940242,26,20,88,52,31,85,84,82,67,45,99,88,40,94,31,86,85,50,90,53,58,53,46,88,92,40
1400000US25025000601,25025000601,"Census Tract 6.01, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,3794,2623,2741,203,853,144,0.691354770690564,0.722456510279389,0.0535055350553506,0.224828676858197,0.0379546652609383,451,293,290,108,411,81,7.24418301369863,57.48761,0.371207163,20,0.3,4498.41932842523,1087.03878437472,891,0.598790322580645,0.088768833927621,0.140094340166578,23.5577281165966,4.49423303876663,0.001378174268228,26,20,80,6,31,84,96,84,63,42,99,76,48,92,30,79,3,50,87,83,62,42,42,91,73,52
1400000US25025000603,25025000603,"Census Tract 6.03, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,1668,293,348,170,595,474,0.175659472422062,0.20863309352518,0.101918465227818,0.356714628297362,0.284172661870504,605,91,85,64,344,513,7.24596547945205,57.52507,0.437866851,30,0.3,4585.190723,432.5295737,248,0.268980477223427,0.094210623,0.150566939,19.7304994,9.282102054,0.000791564,26,20,87,52,31,85,88,57,65,45,99,88,43,93,30,84,85,50,88,60,20,48,46,89,92,44
1400000US25025000604,25025000604,"Census Tract 6.04, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,2473,1690,1732,108,609,293,0.683380509502628,0.700363930448848,0.0436716538617064,0.246259603720178,0.118479579458148,391,424,415,82,287,285,7.24596547945205,57.52507,0.437866851,30,0.3,4574.74703664994,1094.6292340951,553,0.48296943231441,0.090483858871864,0.155144369292551,23.8755930296642,5.21151329247009,0.000943613923582,26,20,87,52,31,84,96,76,64,46,99,79,44,93,30,84,85,50,88,84,48,44,47,91,78,46
1400000US25025000701,25025000701,"Census Tract 7.01, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,4363,3043,3231,191,835,491,0.697455878982352,0.740545496218199,0.043777217510887,0.191382076552831,0.112537245014898,808,803,779,147,273,217,7.25028849315069,57.55977,0.510460027,30,0.3,4636.38780785057,326.559493579389,1387,0.603043478260869,0.094398412263892,0.16165027292008,22.6166968944056,5.95958110870733,0.001255513733673,26,20,91,52,31,85,84,84,65,48,99,81,47,94,31,89,85,50,89,52,63,48,49,90,81,50
1400000US25025000703,25025000703,"Census Tract 7.03, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,1707,1126,1172,61,473,232,0.659636789689514,0.686584651435267,0.0357352079671939,0.27709431751611,0.135910954891623,239,221,225,50,112,137,7.24868109589041,57.71365,0.527970461,30,0.4,4491.26586945946,1542.5362867973,779,0.72940074906367,0.090952343121622,0.180374169612613,30.5949775247297,5.20465505296397,0.005070645536036,26,21,92,52,69,84,98,91,64,52,99,79,59,94,34,91,85,92,87,90,81,44,54,93,78,70
1400000US25025000704,25025000704,"Census Tract 7.04, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,4216,2068,2187,472,1245,658,0.490512333965844,0.518738140417457,0.111954459203036,0.295303605313093,0.15607210626186,449,396,398,134,278,319,7.24693698630137,57.65037,0.526223809,30,0.4,4598.85327852165,1029.80195545917,1332,0.594908441268423,0.092259062563818,0.168391400979669,26.8606420630271,6.88222191998117,0.002921504808735,26,21,92,52,69,85,96,83,64,49,99,84,54,93,33,91,85,92,88,83,62,46,51,92,85,63
1400000US25025000804,25025000804,"Census Tract 8.04, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,3425,2119,2387,414,711,413,0.618686131386861,0.696934306569343,0.120875912408759,0.207591240875912,0.120583941605839,750,700,818,284,229,357,7.23861698630137,57.70688,0.524640375,30,0.3,4400.94044273276,2978.34458096302,931,0.712863705972434,0.085277202232101,0.161395223944138,27.829981586727,5.03122711643614,0.003063768163651,26,21,92,52,31,84,99,90,62,48,99,78,55,92,34,91,85,50,86,96,79,40,49,92,77,64
1400000US25025000805,25025000805,"Census Tract 8.05, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,3086,1524,1611,271,984,531,0.493843162670123,0.522034996759559,0.0878159429682437,0.318859364873623,0.172067401166559,362,308,326,258,251,271,7.23861698630137,57.70688,0.524640375,30,0.3,4452.39343646902,2980.18871229679,631,0.396855345911949,0.088747662589471,0.177529976030763,31.6640340971729,5.35204888225087,0.005777519085139,26,21,92,52,31,84,99,69,63,52,99,79,60,92,34,91,85,50,87,96,36,42,53,93,79,72
1400000US25025000806,25025000806,"Census Tract 8.06, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,2612,1503,1700,311,614,296,0.57542113323124,0.650842266462481,0.11906584992343,0.235068912710567,0.113323124042879,350,286,287,111,168,94,7.23350109589041,57.78632,0.537053224,30,0.4,4235.9777818646,2160.22412025913,53,0.060989643268124,0.079386888205375,0.164614906878803,32.1733483752485,6.35845910884838,0.01792716575355,25,22,92,52,69,84,98,26,59,49,99,83,70,91,35,92,85,92,85,94,3,35,50,94,84,83
1400000US25025000807,25025000807,"Census Tract 8.07, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,3657,2269,2476,391,816,398,0.620453923981406,0.677057697566311,0.106918238993711,0.223133716160788,0.108832376264698,773,498,522,198,336,206,7.23350109589041,57.78632,0.537053224,30,0.4,4424.351768,4415.075045,0,0,0.089256607,0.201920523,43.52850186,4.142781105,0.018009824,25,22,92,52,69,84,99,0,63,56,99,74,70,91,35,92,85,92,86,97,0,43,58,95,71,84
1400000US25025010103,25025010103,"Census Tract 101.03, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,3678,2335,2515,206,995,510,0.634855899945623,0.683795541054921,0.0560087003806417,0.2705274605764,0.138662316476346,561,390,397,112,287,273,7.24359534246575,58.00844,0.548054491,30,0.4,4266.60837084629,3609.51179378241,132,0.248120300751879,0.091240279635512,0.276566567757292,46.8517096104173,18.6094832653692,0.016280499111561,26,24,93,52,69,84,99,54,64,65,99,95,69,92,40,94,85,92,85,96,17,45,67,96,99,83
1400000US25025010104,25025010104,"Census Tract 101.04, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,4896,3365,3763,186,927,530,0.687295751633987,0.76858660130719,0.0379901960784314,0.189338235294118,0.108251633986928,545,393,435,92,191,205,7.24175068493151,58.157,0.587049103,30,0.4,4138.86801302805,6475.11498970788,1597,0.864177489177489,0.090115292018171,0.329498854121667,48.2706218057436,22.0104536069346,0.011160981218843,26,25,94,52,69,83,99,97,64,68,99,97,66,92,44,96,85,92,83,99,96,44,71,97,99,79
1400000US25025010204,25025010204,"Census Tract 102.04, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,3474,2450,2611,152,701,374,0.705238917674151,0.751583189407024,0.0437535981577432,0.201784686240645,0.107656879677605,413,424,410,78,169,119,7.25048547945205,58.04694,0.543288198,30,0.4,4347.75953816817,4081.8864593953,787,0.660789252728799,0.094114413212315,0.274563268975893,47.2690469586872,15.8337819737868,0.008609702108336,26,24,93,52,69,84,99,87,65,65,99,94,64,94,41,93,85,92,86,97,71,47,67,97,98,77
1400000US25025010205,25025010205,"Census Tract 102.05, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,3952,2055,2445,271,1475,329,0.51998987854251,0.618674089068826,0.0685728744939271,0.373228744939271,0.083248987854251,575,487,641,178,428,170,7.2547504109589,58.13898,0.555030058,30,0.4,4292.88286713901,2043.51056637505,1180,0.454370427416249,0.097340220882185,0.324985393085609,56.0077105291276,27.3831701450958,0.004761521964533,26,25,93,52,69,84,98,74,66,68,99,98,59,95,44,95,85,92,85,93,43,50,71,99,99,69
1400000US25025010206,25025010206,"Census Tract 102.06, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,2039,1383,1383,273,240,575,0.678273663560569,0.678273663560569,0.133889161353605,0.117704757233938,0.282000980872977,687,657,657,342,240,396,7.2547504109589,58.13898,0.555030058,30,0.4,4144.42638940669,5505.2331236741,677,0.514437689969604,0.09373599547493,0.351223877704735,53.2962153225348,25.0564627695682,0.005985761362117,26,25,93,52,69,83,99,78,65,70,99,97,61,95,44,95,85,92,84,98,52,47,72,98,99,72
1400000US25025010300,25025010300,"Census Tract 103, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,5374,3852,4090,447,809,399,0.71678451804987,0.76107182731671,0.0831782657238556,0.150539635280983,0.0742463714179382,815,688,675,147,164,101,7.26147726027397,58.06584,0.539040956,40,0.4,4368.69395633629,1305.17452220825,184,0.727272727272727,0.101261979348631,0.325943049241034,60.8815369053837,13.1943681079001,0.003660819150791,26,24,92,93,69,84,97,91,67,68,99,92,56,96,42,93,100,92,86,87,81,53,71,99,97,66
1400000US25025010403,25025010403,"Census Tract 104.03, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,2550,1488,1739,150,542,356,0.583529411764706,0.681960784313726,0.0588235294117647,0.212549019607843,0.139607843137255,497,310,466,94,199,109,7.25428794520548,58.26421,0.594474551,30,0.4,4019.3,4844.38267521485,893,0.444942700548081,0.093524700937716,0.41879228436804,51.1913691155835,26.4257111500252,0.004572089068575,26,25,94,52,69,83,99,73,65,73,99,97,58,95,47,96,85,92,81,97,42,47,76,98,99,69
1400000US25025010404,25025010404,"Census Tract 104.04, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,4934,2897,3109,269,1515,412,0.587150385083097,0.630117551682205,0.0545196595054722,0.307053100932306,0.0835022294284556,492,413,422,108,355,135,7.26131178082192,58.24001,0.560486293,30,0.4,4099.05706908892,2629.73393126188,1056,0.706827309236947,0.09670564882617,0.444327120898382,47.0609655691161,11.2050942416302,0.003597230557856,26,25,93,52,69,83,99,90,66,74,99,91,56,96,46,95,85,92,83,95,78,49,77,97,95,66
1400000US25025010405,25025010405,"Census Tract 104.05, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,6266,3596,4335,801,1197,1131,0.573890839451005,0.691828917969997,0.127832748164698,0.191030960740504,0.180497925311203,696,424,615,290,236,473,7.27071753424658,58.24791,0.560413082,30,0.4,4114.84239136364,3697.3719980966,549,0.577287066246056,0.098663777776302,0.4425659731789,47.5924767010477,12.7392067818929,0.003381798803006,26,25,93,52,69,83,99,82,66,74,99,92,56,97,46,95,85,92,83,96,59,51,76,97,97,65
1400000US25025010408,25025010408,"Census Tract 104.08, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,1350,904,928,176,233,115,0.66962962962963,0.687407407407407,0.13037037037037,0.172592592592593,0.0851851851851852,185,181,182,113,73,48,7.2572602739726,58.16424,0.550178982,30,0.4,4299.194226,1891.049333,660,0.723684210526315,0.096619477,0.354905665,52.1068324,37.71714407,0.004631883,26,25,93,52,69,84,98,91,66,70,99,99,58,96,45,94,85,92,85,92,81,49,73,98,100,69
1400000US25025010500,25025010500,"Census Tract 105, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,3461,1923,2307,491,624,779,0.555619763074256,0.666570355388616,0.141866512568622,0.180294712510835,0.225079456804392,477,297,493,224,141,428,7.25464547945205,58.34676,0.601936701,30,0.4,3976.94253099174,6692.38480191331,1001,0.478489483747609,0.092931954570691,0.473677627211558,48.9272055832095,4.51074546175439,0.00416935724871,26,26,94,52,69,83,99,75,65,75,99,76,57,95,49,96,85,92,81,99,47,46,78,97,74,68
1400000US25025010600,25025010600,"Census Tract 106, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,3149,2133,2197,276,651,214,0.677357891394093,0.697681803747221,0.0876468720228644,0.206732295966974,0.0679580819307717,412,353,376,159,232,131,7.24539260273973,58.40318,0.648738961,30,0.4,3890.50945715529,6638.17449813148,558,0.20057512580877,0.08945843788212,0.469703366741287,51.1352189443468,1.73453894369765,0.004751299911873,26,27,95,52,69,82,99,49,63,75,99,54,59,93,51,97,85,92,78,99,12,43,77,98,44,69
1400000US25025010701,25025010701,"Census Tract 107.01, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,2367,1854,1988,139,329,105,0.783269961977186,0.839881706801859,0.0587241233629066,0.138994507815801,0.0443599493029151,327,261,289,89,119,65,7.24218739726027,58.3574,0.663875515,30,0.4,3953.92159916437,5064.25784903736,1368,0.878612716763005,0.088249398449076,0.391173793108927,53.0773489072395,0.311975763340543,0.007358424329139,26,26,96,52,69,83,99,98,63,72,99,28,63,92,49,98,85,92,80,98,97,42,74,98,12,75
1400000US25025010702,25025010702,"Census Tract 107.02, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,2480,2077,2200,40,191,198,0.8375,0.887096774193548,0.0161290322580645,0.0770161290322581,0.0798387096774194,314,271,291,35,113,106,7.2320898630137,58.43979,0.688955468,30,0.4,3786.2121040756,5136.93081871048,1475,0.854577056778679,0.085119369847079,0.458096738432131,52.4225592684364,4.05540556798883,0.007378831756014,25,27,96,52,69,82,99,97,62,75,99,74,63,90,52,98,85,92,75,98,96,39,77,98,70,75
1400000US25025010801,25025010801,"Census Tract 108.01, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,2731,2192,2359,208,228,200,0.802636396924204,0.863786158916148,0.0761625778103259,0.0834859025997803,0.0732332478945441,352,296,316,146,85,129,7.23226383561644,58.4101,0.68780644,30,0.5,3802.51288994958,5609.07552346709,1701,0.878162106350025,0.083769132230392,0.476934929160714,50.2432570476226,1.33096632583578,0.010424367531863,25,27,96,52,92,82,99,98,61,75,99,49,66,90,51,98,85,92,76,98,97,38,78,97,38,79
1400000US25025010802,25025010802,"Census Tract 108.02, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,3295,2827,2913,9,299,265,0.857966616084977,0.884066767830046,0.00273141122913505,0.0907435508345979,0.0804248861911988,408,410,403,14,110,151,7.23466301369863,58.30037,0.660419934,30,0.4,3936.58814749575,3780.29388801701,1933,0.937439379243453,0.087554796882603,0.358813322940157,49.8139970608731,0,0.010354348870177,25,26,95,52,69,83,99,99,63,70,99,0,65,91,48,98,85,92,79,97,99,42,73,97,0,79
1400000US25025020101,25025020101,"Census Tract 201.01, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,4157,3809,3936,23,159,323,0.916285783016599,0.946836661053645,0.00553283617993746,0.0382487370700024,0.0777002646139043,534,549,567,27,118,163,7.21684136986301,58.52927,0.701865537,30,0.4,3668.95083705596,6449.7399056503,2897,0.949524745984923,0.079642756810626,0.569776565986541,52.0128510287226,5.50899775169823,0.008419691440614,25,27,96,52,69,82,99,99,59,79,99,80,64,87,55,99,85,92,72,99,99,35,81,98,79,77
1400000US25025020200,25025020200,"Census Tract 202, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,3203,2848,2915,89,202,134,0.889166406493912,0.910084295972526,0.0277864502029348,0.0630658757414924,0.0418357789572276,393,388,393,62,109,105,7.21263890410959,58.50129,0.701527612,30,0.4,3664.0515768449,4651.73641447503,2213,0.902160619649408,0.077970297848843,0.560274877737119,58.6465989915773,7.39666908585305,0.007942871468191,25,27,96,52,69,82,99,98,59,78,99,85,63,87,54,98,85,92,72,97,98,33,81,99,87,76
1400000US25025020301,25025020301,"Census Tract 203.01, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,2296,1552,1825,50,385,387,0.67595818815331,0.7948606271777,0.0217770034843206,0.167682926829268,0.168554006968641,473,339,414,63,124,333,7.19677424657534,58.5181,0.701894683,30,0.4,3629.869747,5407.183797,49,0.034950071326676,0.075456929,0.550781163,52.92841281,4.641961173,0.057721691,24,27,96,52,69,81,99,19,58,78,99,77,78,84,55,99,85,92,71,98,2,31,80,98,75,91
1400000US25025020302,25025020302,"Census Tract 203.02, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,946,812,846,0,100,85,0.858350951374207,0.894291754756871,0,0.105708245243129,0.0898520084566596,113,130,122,13,63,47,7.20837479452055,58.62283,0.706763485,30,0.4,3544.858405,2248.592345,567,0.908653846153846,0.077410264,0.571307311,61.31054015,6.230638809,0.006565587,25,28,96,52,69,81,99,99,59,79,99,82,61,86,57,99,85,92,68,94,98,33,81,99,83,73
1400000US25025020304,25025020304,"Census Tract 203.04, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,1254,950,1025,97,98,185,0.757575757575758,0.817384370015949,0.0773524720893142,0.0781499202551834,0.147527910685805,260,208,208,120,73,131,7.18897643835616,58.59033,0.705575097,30,0.4,3498.40846591973,12256.6529839092,26,0.026156941649899,0.073824531253935,0.575798655687828,52.6261781587513,4.6025354604617,0.015590732578699,24,28,96,52,69,81,99,17,57,79,99,76,69,82,57,99,85,92,66,100,2,29,81,98,74,82
1400000US25025020305,25025020305,"Census Tract 203.05, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,3823,2582,2830,399,615,311,0.675385822652367,0.74025634318598,0.104368297148836,0.160868427936176,0.0813497253465865,569,453,559,123,362,83,7.18897643835616,58.59033,0.705575097,30,0.4,3571.12649420562,5954.98162745885,47,0.021029082774049,0.074382780919901,0.563320440395816,49.103290827319,7.40237794637545,0.038131823058904,24,28,96,52,69,81,99,15,57,78,99,85,75,82,57,99,85,92,69,98,2,30,81,97,87,89
1400000US25025030100,25025030100,"Census Tract 301, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,2110,1929,1939,0,51,345,0.914218009478673,0.918957345971564,0,0.0241706161137441,0.163507109004739,463,457,456,13,49,224,7.1861597260274,58.69844,0.695793584,30,0.4,3472.58318309362,3407.81175288936,1071,0.79628252788104,0.072125297540426,0.592292357995745,39.469876037234,1.8560086686766,0.012463407506383,24,29,96,52,69,81,99,94,56,79,99,55,67,82,59,98,85,92,66,96,90,28,82,95,46,80
1400000US25025030200,25025030200,"Census Tract 302, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,1681,1414,1495,54,141,127,0.841165972635336,0.889351576442594,0.0321237358715051,0.0838786436644854,0.0755502676977989,355,405,407,46,102,72,7.18704657534247,58.65105,0.712917834,30,0.4,3498.40882290909,7354.68038981818,716,0.67931688804554,0.073362708909091,0.581838377181818,45.4224839327273,2.33432766672727,0.010990320636364,24,28,96,52,69,81,99,88,57,79,99,61,66,82,58,99,85,92,66,99,74,29,82,96,53,79
1400000US25025030301,25025030301,"Census Tract 303.01, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,1546,1399,1435,45,57,62,0.904915912031048,0.928201811125485,0.0291073738680466,0.036869340232859,0.0401034928848642,405,396,400,74,58,67,7.18907534246575,58.72236,0.717896051,30,0.4,3393.81979898484,8697.75022826137,161,0.158620689655172,0.075601136384116,0.578002617288087,37.5544166741444,1.85598233559134,0.003802263573285,24,29,96,52,69,80,99,43,58,79,99,55,57,83,60,99,85,92,64,99,9,31,81,95,46,67
1400000US25025030302,25025030302,"Census Tract 303.02, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,2399,1672,1799,292,308,153,0.696957065443935,0.749895789912464,0.121717382242601,0.128386827844935,0.0637765735723218,457,395,430,133,160,81,7.18907534246575,58.72236,0.717896051,30,0.4,3479.512605,5517.46558,462,0.361785434612372,0.077068685,0.580706625,49.95813569,4.096857306,0.00531908,24,29,96,52,69,81,99,66,58,79,99,74,60,83,60,99,85,92,66,98,32,33,82,97,70,71
