ID,STATE_NAME,ST_ABBREV,CNTY_NAME,REGION,PM25,OZONE,DSLPM,CANCER,RESP,RSEI_AIR,PTRAF,PRE1960,PRE1960PCT,PNPL,PRMP,PTSDF,UST,PWDIS
6037104321,California,CA,Los Angeles,9,8.61828794520548,79.3314,0.260724263,30.0,0.4,353.60601522416084,224.68551429554668,687.0,0.715625,0.091365914380857,0.439567086287139,9.867480732690929,0.0,6.166524e-08
6037104322,California,CA,Los Angeles,9,8.61828794520548,79.3314,0.260724263,30.0,0.4,350.3033221448276,1314.5415550655173,276.0,0.583509513742071,0.087994000206897,0.274952628344828,10.410515684827589,0.0,8.0271779e-08
6037104401,California,CA,Los Angeles,9,8.66432191780822,78.8323,0.26345681,30.0,0.4,353.815563255857,1675.5364909106552,482.0,0.72809667673716,0.088499984267373,0.446833550492389,10.331923624074122,0.0,1.39802813e-07
6037104403,California,CA,Los Angeles,9,8.72784876712329,78.28345,0.275285718,30.0,0.4,357.9629204289786,4100.102055173396,418.0,0.645061728395061,0.09428231695962,0.528847557304038,8.349745792608076,0.0,7.1810216152e-05
6037104404,California,CA,Los Angeles,9,8.69260739726027,78.67394,0.270571479,30.0,0.4,357.1281710671641,523.5052136447761,502.0,0.657929226736566,0.092054065179104,0.492461844850746,8.979038306552239,0.0,3.21043537e-07
6037104500,California,CA,Los Angeles,9,8.7641504109589,78.13621,0.277136933,30.0,0.4,367.3169082066645,681.2937220501428,512.0,0.796267496111975,0.099875831991749,0.616660270103459,8.954551401137417,0.0,1.2634706442e-05
6037104610,California,CA,Los Angeles,9,8.7323002739726,78.56185999999998,0.276040528,30.0,0.4,364.3144892968176,226.93164265440328,497.0,0.674355495251017,0.099834528572565,0.611691635686145,9.20775108690288,0.0,4.242252938e-06
6037104620,California,CA,Los Angeles,9,8.74825561643836,78.35782,0.276858499,30.0,0.4,366.8557462346876,53.67062849020782,557.0,0.793447293447293,0.100629350898437,0.62853667405,9.304280725309376,0.0,7.536797469e-06
6037104701,California,CA,Los Angeles,9,8.65527835616438,79.15412,0.265241358,30.0,0.4,356.34771626563787,208.0172044627255,622.0,0.676822633297062,0.09526998537318,0.522380320236905,9.107903813979789,0.0,4.7213477e-08
6037104703,California,CA,Los Angeles,9,8.78135369863014,78.40263,0.262206245,30.0,0.4,375.8035446458786,52.79683489488959,228.0,0.340298507462686,0.114172655725894,0.910705302838647,11.573035592157854,0.0,5.379172259e-06
6037104704,California,CA,Los Angeles,9,8.70828493150685,78.82143,0.271959507,30.0,0.4,365.91773119871846,10.718641101537186,67.0,0.052672955974843,0.104784322429832,0.665740933346639,9.010618782500842,0.0,6.2707851e-08
6037104821,California,CA,Los Angeles,9,8.84681260273973,77.59407,0.279114209,30.0,0.4,364.54997760277297,306.05750642035446,462.0,0.613545816733067,0.115874136092338,0.968121239901086,13.097130569508291,0.0,1.2820331447e-05
6037104822,California,CA,Los Angeles,9,8.86152821917808,77.40658,0.279564771,30.0,0.4,321.5668596,3686.529318,205.0,0.311550151975683,0.11373762,0.928309543,12.7018621,0.0,1.83199e-05
6037104823,California,CA,Los Angeles,9,8.82031561643836,77.96864999999998,0.277236353,30.0,0.4,382.3100530529762,2.376144582872024,429.0,0.586065573770491,0.115409647526786,0.956616012802579,11.282954768293648,0.0,9.641533958e-06
6037104824,California,CA,Los Angeles,9,8.82031561643836,77.96864999999998,0.277236353,30.0,0.4,379.73987888672406,154.75706370715903,360.0,0.672897196261682,0.113947632153602,0.927263990334391,10.702853397956504,0.0,7.753511903e-06
6037106010,California,CA,Los Angeles,9,8.15469123287671,81.27637,0.188932507,30.0,0.4,122.24523135654869,471.5268114888348,106.0,0.111932418162618,0.059014165402065,0.242983009770501,6.056610666959587,0.0,2.4053501e-08
6037106020,California,CA,Los Angeles,9,8.18746520547945,81.39217999999998,0.18932694,30.0,0.4,136.23945257297103,111.16288255049847,639.0,0.477221807318894,0.061908202179233,0.170214424189671,4.618764400721073,0.0,2.9278787e-08
6037106111,California,CA,Los Angeles,9,8.18647479452055,81.68045999999998,0.146937411,30.0,0.3,141.9352560911106,119.97371792724546,187.0,0.128965517241379,0.065036863108289,0.132640448173863,2.591486712573309,0.0,2.8590781e-08
6037106112,California,CA,Los Angeles,9,8.32248575342466,81.05092999999998,0.197532627,30.0,0.4,185.65341746911784,116.15784617169972,448.0,0.31638418079096,0.067180948567005,0.151097300538623,4.784977455117562,0.0,4.0464946e-08
6037106113,California,CA,Los Angeles,9,8.32053506849315,80.89678999999998,0.215621063,30.0,0.4,191.7479008960396,921.6098103530846,205.0,0.198643410852713,0.069258094242193,0.1635392083049,7.072651506652958,0.0,6.6500301e-08
6037106114,California,CA,Los Angeles,9,8.3577101369863,80.73878,0.224914139,30.0,0.4,206.45441977931657,1766.551229703146,472.0,0.267119411431805,0.069355811089718,0.180148286555622,8.080019315127352,0.0,8.8697971e-08
6037106403,California,CA,Los Angeles,9,8.31728520547945,80.61649,0.207365212,30.0,0.4,156.92327344414147,147.99599011474623,699.0,0.784511784511784,0.066002243225162,0.296298464794546,10.054634255163876,0.0,4.287483e-08
6037106405,California,CA,Los Angeles,9,8.24005424657534,80.90956,0.197547642,30.0,0.4,132.51477407489915,687.4901623011089,126.0,0.10353327855382,0.06044694034879,0.462701863383065,7.352905006753025,0.0,2.6502877e-08
6037106406,California,CA,Los Angeles,9,8.16250410958904,80.81878,0.213694949,30.0,0.4,119.48884269364976,622.9397366170906,399.0,0.202846975088967,0.056755254485339,0.589162426165236,5.853102401041633,0.0,2.4286545997e-05
6037106407,California,CA,Los Angeles,9,8.28597150684931,80.90166,0.198898607,30.0,0.4,146.4138006049158,570.4651866475422,39.0,0.042207792207792,0.064593207649364,0.210060875635957,9.659373331969404,0.0,3.8898455e-08
6037106408,California,CA,Los Angeles,9,8.26256657534247,80.87841,0.197078573,30.0,0.4,138.6140860091279,1231.6750797528196,144.0,0.132718894009216,0.062788739190116,0.219731668188953,7.819105703190698,0.0,3.2715218e-08
6037106510,California,CA,Los Angeles,9,8.1133895890411,80.31919999999998,0.231561215,30.0,0.4,121.99362407741324,870.0551816448282,134.0,0.077726218097448,0.053902606522017,1.047707350151615,5.93483133476429,0.0,4.4471926714e-05
6037106520,California,CA,Los Angeles,9,8.28110301369863,80.37862,0.236244851,30.0,0.4,305.9711809212346,91.6727022530441,647.0,0.431045969353764,0.06058715528642,0.691505056928748,12.200727155174604,0.0,6.7613404092e-05
6037106603,California,CA,Los Angeles,9,8.06666082191781,78.89508999999998,0.165629856,30.0,0.4,65.83908632014678,167.31160858039428,63.0,0.052719665271966,0.050890441760507,1.321531383920614,3.828771719963976,0.0,3.7280908406e-05
6037106604,California,CA,Los Angeles,9,8.31034082191781,79.9277,0.252368888,30.0,0.4,126.29999550983636,872.2855225935849,381.0,0.302861685214626,0.060623668248977,0.944117513556155,10.933290843289328,0.0,7.8927811956e-05
6037106641,California,CA,Los Angeles,9,8.25936931506849,78.61246,0.177406112,30.0,0.4,20.13398629,91.59026086,110.0,0.143979057591623,0.053049102,1.065043665,4.471318716,0.0,4.1797e-05
6037106642,California,CA,Los Angeles,9,8.36286136986301,78.19777999999998,0.204599551,30.0,0.4,22.4734649585766,797.7223016439384,624.0,0.520433694745621,0.05616299326146,0.698380890518396,5.878653875465923,0.0,4.6830401568e-05
6037106643,California,CA,Los Angeles,9,8.27834602739726,77.80239,0.180067447,30.0,0.4,19.58994233774976,364.0912852924809,169.0,0.116311080523055,0.052336662357738,0.614654742823213,3.697832268367532,0.0,3.6852572111e-05
6037106645,California,CA,Los Angeles,9,8.36908191780822,78.74844,0.236185554,30.0,0.4,116.63097871590972,51.468682720575536,292.0,0.222391469916222,0.058962622612111,0.990675698583548,6.100224470182519,0.0,6.4601850014e-05
6037106646,California,CA,Los Angeles,9,8.46048739726027,78.32581999999998,0.25082231,30.0,0.4,162.0244686296703,1652.222099723077,665.0,0.663672654690618,0.060780586076923,0.630567471230769,5.858062614263737,0.0,6.3993131868e-05
6037106648,California,CA,Los Angeles,9,8.43059095890411,79.85908,0.279082262,30.0,0.4,292.2950221851298,398.41246919551406,310.0,0.277033065236818,0.06707868894351,0.536495620014123,9.625285403910697,5.905131513278089,0.000140960428868
6037106649,California,CA,Los Angeles,9,8.45899205479452,79.68505999999998,0.285917711,30.0,0.4,300.961108162963,1925.6340434197527,301.0,0.441348973607038,0.0673116113435,0.561863649663762,9.299379398169933,1.432986066891067,0.000224794649237
6037107010,California,CA,Los Angeles,9,8.35528767123288,80.40992,0.218995653,30.0,0.4,186.43836753981276,69.07485888775038,524.0,0.665819567979669,0.065247676336973,0.466704445337285,10.626515678611543,0.0,3.253515273e-05
6037107020,California,CA,Los Angeles,9,8.39426849315069,80.21836999999998,0.246799097,30.0,0.4,229.65987230619527,233.72815461816688,577.0,0.467585089141004,0.066432387071429,0.498574837100036,10.31648498021884,3.619422195182398,8.5641039213e-05
6037108101,California,CA,Los Angeles,9,8.28223671232877,76.49149,0.180943561,30.0,0.3,19.48514817,637.8664897,0.0,0.0,0.049640814,0.181930195,3.503966378,0.0,2.81682e-05
6037108102,California,CA,Los Angeles,9,8.21740904109589,76.03465,0.15994388,30.0,0.3,18.226222116002635,552.9814116247906,53.0,0.044093178036606,0.047117362333597,0.17681037158946,4.013661660305138,0.0,0.001802429922003
6037108103,California,CA,Los Angeles,9,8.23320054794521,76.90237,0.163023951,30.0,0.3,18.741972224808777,204.294493960416,14.0,0.013712047012733,0.049370929063636,0.303896266081505,3.092933426715674,0.0,2.8993437837e-05
6037108104,California,CA,Los Angeles,9,8.15639315068493,76.90251,0.151726821,30.0,0.3,17.54948647,12.20816076,6.0,0.010398613518197,0.046998664,0.220201357,2.411742563,0.0,2.64082e-05
6037108202,California,CA,Los Angeles,9,8.07376301369863,75.00141999999998,0.143084674,30.0,0.3,16.356746997181933,302.75426185444525,0.0,0.0,0.042652295835191,0.21455069571555,2.749491787631996,0.0,0.003144187481784
6037108203,California,CA,Los Angeles,9,8.13970630136986,75.81921,0.143965579,30.0,0.3,16.992343418437237,10.903298508154878,34.0,0.028309741881765,0.044387728556053,0.162624313201566,1.843754520497624,0.0,0.002118892162427
6037108204,California,CA,Los Angeles,9,8.13970630136986,75.81921,0.143965579,30.0,0.3,17.27598277,114.6309009,32.0,0.049230769230769,0.044532101,0.195835508,4.073350702,0.0,0.00248707
6037109100,California,CA,Los Angeles,9,8.5668698630137,79.0862,0.297449551,30.0,0.4,299.305581046146,2879.0323359168356,391.0,0.435412026726057,0.071808007107505,0.296354474076065,8.396731314687628,1.860654573411765,0.000503478210953
6037109200,California,CA,Los Angeles,9,8.53339095890411,78.8695,0.290977948,30.0,0.4,268.73997650494766,874.674309391868,506.0,0.450578806767586,0.06684442763844,0.533441618344117,6.700789282583255,2.175414897576911,0.000127183687599
6037109300,California,CA,Los Angeles,9,8.56515095890411,78.29191,0.290330992,30.0,0.4,240.2899410151923,2686.1329986491346,762.0,0.783144912641315,0.067230584534615,0.414043577182051,6.674262617565384,0.0,9.4127371987e-05
6037109400,California,CA,Los Angeles,9,8.63704684931507,78.67062,0.29862845,30.0,0.4,337.1443189679371,2755.4913534858742,685.0,0.590008613264427,0.076636557742004,0.200872988301439,8.292730932451759,0.0,0.000580382055437
6037109500,California,CA,Los Angeles,9,8.59739753424657,79.16267,0.274674752,30.0,0.4,346.8676210639257,3069.143426058797,698.0,0.673745173745173,0.079115355291556,0.196592682264368,10.317688153289126,0.0,0.000488380937224
6037109601,California,CA,Los Angeles,9,8.71777534246575,78.06712,0.2818423,30.0,0.4,287.77193074394916,1296.572110966791,941.0,0.69807121661721,0.08275280591307,0.297242263021783,7.491743528352561,0.0,0.000201765926825
6037109603,California,CA,Los Angeles,9,8.72701808219178,77.41669,0.274659971,30.0,0.4,272.1550774547228,965.849250064668,790.0,0.620094191522762,0.079102118935284,0.277850783684749,10.083283123870332,0.0,3.336196674e-06
6037109604,California,CA,Los Angeles,9,8.67092630136986,78.04074,0.2917739,30.0,0.4,269.65544711354664,1946.3924925190609,552.0,0.596756756756756,0.076278124124234,0.213823547097345,9.233968712679715,0.0,3.4241139006e-05
6037109700,California,CA,Los Angeles,9,8.6306797260274,77.73894,0.280193469,30.0,0.4,262.0076333388927,1849.7007350954657,874.0,0.606523247744621,0.069589266452495,0.32521169582889,6.567093559705172,0.0,3.5376761586e-05
6037109800,California,CA,Los Angeles,9,8.6775002739726,77.10288,0.260378551,30.0,0.4,268.0446195395811,615.4678459822227,1199.0,0.795620437956204,0.071889201958538,0.27567746804766,7.340189840096601,0.0,9.62015556e-07
6037111100,California,CA,Los Angeles,9,8.53077342465753,77.70355,0.242590598,30.0,0.4,231.73200165759764,1005.3346590288808,695.0,0.700604838709677,0.063149671758123,0.396247399467017,5.59104079728848,0.0,5.9056082343e-05
6037111201,California,CA,Los Angeles,9,8.42752876712329,77.51305,0.224181355,30.0,0.4,188.88449296674975,1934.4516758362429,762.0,0.687725631768953,0.05825612307315,0.485814107802161,5.524969371236907,0.0,4.764806409e-05
6037111202,California,CA,Los Angeles,9,8.45916273972603,76.98895,0.222917216,30.0,0.4,224.45543461785388,75.88253764071416,1321.0,0.656887120835405,0.05789025841902,0.27968781470614,7.042070798289853,0.0,4.1251721698e-05
6037111204,California,CA,Los Angeles,9,8.36577397260274,75.39413999999998,0.195499744,30.0,0.3,107.88497450498548,315.9453449728491,198.0,0.104485488126649,0.050281989002558,0.192409160435806,6.711268636354475,0.0,0.001188961972208
6037111205,California,CA,Los Angeles,9,8.47302575342466,75.44387999999998,0.209406816,30.0,0.3,245.58556365476193,87.04404045087992,23.0,0.017437452615618,0.054746078611801,0.173032201957557,10.050260476562112,0.0,9.6514790787e-05
6037111206,California,CA,Los Angeles,9,8.38558904109589,76.18649,0.207181019,30.0,0.3,132.94894279668364,602.0492675068808,681.0,0.454909819639278,0.052808303654792,0.172778834606022,7.026747790079092,0.0,3.1250502778e-05
6037111302,California,CA,Los Angeles,9,8.56357534246575,76.28152,0.224321832,30.0,0.4,253.0077304456292,98.64777069269373,371.0,0.202954048140043,0.059947359042089,0.20787072954932,8.209934020369092,0.0,7.1587759e-08
6037111303,California,CA,Los Angeles,9,8.50546657534247,76.52012999999998,0.223261681,30.0,0.4,239.73113900255137,131.55357257076088,530.0,0.35738368172623,0.059198644427862,0.191789502693836,7.527320618772183,0.0,2.5594958117e-05
6037111304,California,CA,Los Angeles,9,8.50546657534247,76.52012999999998,0.223261681,30.0,0.4,227.80303180750224,186.3903650423668,158.0,0.11277658815132,0.055836504131587,0.166853000843406,13.667126297505208,0.0,5.899407e-08
6037111401,California,CA,Los Angeles,9,8.60069287671233,77.04454,0.235028317,30.0,0.4,260.4404496,216.4001522,223.0,0.328424153166421,0.066113052,0.25415504,7.670802037,0.0,1.02338e-07
6037111402,California,CA,Los Angeles,9,8.60069287671233,77.04454,0.235028317,30.0,0.4,253.91651271777607,170.99714225460343,379.0,0.174976915974145,0.063844048148509,0.312273873178886,6.322013538052128,0.0,3.620431787e-05
6037113101,California,CA,Los Angeles,9,8.1969594520548,73.83176,0.163742672,30.0,0.3,17.129568556610806,276.69495887269574,348.0,0.293423271500843,0.043217628708177,0.411561859745738,5.714244519979485,0.0,0.003791805944236
6037113102,California,CA,Los Angeles,9,8.26559479452055,74.69894999999998,0.179918901,30.0,0.3,21.04980993904746,279.1429496861999,50.0,0.049554013875124,0.04629643597341,0.278346057658364,6.545839407787613,0.0,0.002979525406597
6037113211,California,CA,Los Angeles,9,8.0593501369863,72.5455,0.153294038,30.0,0.3,15.751304281438596,662.4083328484211,153.0,0.091452480573819,0.039584188438596,0.376205018453801,3.296447324101754,0.0,0.006227765643275
6037113212,California,CA,Los Angeles,9,8.15332657534247,72.99644,0.160971029,30.0,0.3,16.66289021318592,368.1552066560729,202.0,0.20889348500517,0.04109267397384,0.534430837441296,5.220396164350981,0.0,0.004972272797571
6037113213,California,CA,Los Angeles,9,8.17383589041096,72.3814,0.159878136,30.0,0.3,16.90021693792983,462.1589825817825,75.0,0.043227665706052,0.040920766738941,0.909989070949662,6.190555823243408,0.0,0.006500616899978
6037113231,California,CA,Los Angeles,9,8.07904246575342,69.2475,0.130847586,30.0,0.3,17.427473993451642,322.41670554179234,111.0,0.126279863481228,0.037278090440994,0.226736655841171,3.985059033098492,0.0,0.043618936040816
6037113232,California,CA,Los Angeles,9,8.27278684931507,70.71571,0.16869854,30.0,0.3,136.20256715124506,344.37958104279727,379.0,0.251326259946949,0.041007567983942,0.43141381883151,7.566863280646265,0.0,0.011034513575285
6037113234,California,CA,Los Angeles,9,8.36523479452055,71.4459,0.186660418,30.0,0.3,238.35074938141787,283.70384164490525,205.0,0.121015348288075,0.044197142585645,0.453095244138705,10.41914129392338,0.0,0.003081467176574
6037113235,California,CA,Los Angeles,9,8.0210397260274,69.76613,0.117149865,30.0,0.3,16.3780752,89.95877634,114.0,0.162624821683309,0.036078155,0.236725081,4.136351373,0.0,0.045160414
6037113237,California,CA,Los Angeles,9,8.19364904109589,71.64555,0.149856072,30.0,0.3,21.962318026212696,250.1021627002295,132.0,0.081180811808118,0.040684626045907,1.324017885563121,6.884443515421576,0.0,0.009902498977047
6037113238,California,CA,Los Angeles,9,8.32868082191781,71.21658,0.181814728,30.0,0.3,241.53826603064448,493.1063914738904,328.0,0.212572909915748,0.042831189477808,0.42920635821594,8.931684175798146,0.0,0.006279020850058
6037113239,California,CA,Los Angeles,9,8.32868082191781,71.21658,0.181814728,30.0,0.3,52.07299600716246,598.1672271121292,103.0,0.112814895947426,0.042509310464807,0.676652300073927,8.147642007053562,0.0,0.006720507111111
6037113301,California,CA,Los Angeles,9,8.43827342465753,74.08656,0.193274993,30.0,0.3,230.46982557540352,92.82763696371,312.0,0.183098591549295,0.049789878913817,0.26644828297264,8.676909508421888,0.0,0.000595347759508
6037113303,California,CA,Los Angeles,9,8.35349123287671,73.16581999999998,0.177964838,30.0,0.3,178.42559703427887,32.11386391744231,822.0,0.64018691588785,0.046605801184135,0.479795391991346,12.217612125070191,0.0,0.003249542348077
6037113322,California,CA,Los Angeles,9,8.32491753424658,73.9602,0.179640082,30.0,0.3,28.66271737714185,100.06189068042812,280.0,0.181818181818181,0.046139851215714,0.407408432667372,10.463297218621264,0.0,0.003400937706187
6037113323,California,CA,Los Angeles,9,8.25510739726027,73.17395,0.165820604,30.0,0.3,17.97196894172651,316.26152809416857,168.0,0.107899807321772,0.043020378150497,0.825569346850267,9.56605907564706,0.0,0.004838135066718
6037113324,California,CA,Los Angeles,9,8.25510739726027,73.17395,0.165820604,30.0,0.3,18.47609751,332.1841136,103.0,0.098943323727185,0.043961731,0.659172424,12.54989014,0.0,0.004401063
6037113423,California,CA,Los Angeles,9,8.51247315068493,72.82644,0.192288538,30.0,0.3,251.53897576600983,239.6889009339901,586.0,0.667425968109339,0.049466632315271,0.265734857142857,9.241202359423646,0.0,0.00056888079803
6037113424,California,CA,Los Angeles,9,8.51247315068493,72.82644,0.192288538,30.0,0.3,251.65255607459173,119.19472537903404,633.0,0.498425196850393,0.050938102426792,0.2457390989845,9.693726883828951,0.0,0.000471278143648
6037113425,California,CA,Los Angeles,9,8.38559863013699,72.30709,0.188612789,30.0,0.3,232.80018438383087,261.76118758039803,173.0,0.126001456664238,0.044443240155721,0.56952628714801,12.59081785605224,0.0,0.00453398453209
6037113426,California,CA,Los Angeles,9,8.38559863013699,72.30709,0.188612789,30.0,0.3,237.3806178,70.84381791,439.0,0.595658073270013,0.046357237,0.437469253,13.33791854,0.0,0.001832663
6037113427,California,CA,Los Angeles,9,8.44442328767123,71.94379,0.193337384,30.0,0.3,243.52319339047617,355.87514021944446,48.0,0.047666335650447,0.044820703261905,0.456530719615079,10.938398376746033,0.0,0.002637460869048
6037113428,California,CA,Los Angeles,9,8.44442328767123,71.94379,0.193337384,30.0,0.3,248.10545788901973,215.4630033312187,910.0,0.825771324863883,0.046711964457168,0.348372488998234,10.794358359417132,0.0,0.000888977937886
6037115101,California,CA,Los Angeles,9,8.66451589041096,75.35544,0.21828164,30.0,0.4,263.003880692234,62.65008309969092,862.0,0.442732408834103,0.063471020701291,0.288377123164319,9.556548192054382,0.0,1.7358594074e-05
6037115103,California,CA,Los Angeles,9,8.56992356164383,75.15215999999998,0.212459239,30.0,0.4,253.7453367,6.600190844,0.0,0.0,0.058165931,0.20325996,8.886374267,0.0,0.000143997
6037115104,California,CA,Los Angeles,9,8.63125616438356,74.93309,0.211135263,30.0,0.4,255.16856871224763,2.88569781424586,210.0,0.093541202672606,0.059374645736221,0.216470419208437,8.474123012784531,0.576475322572012,4.7555215283e-05
6037115202,California,CA,Los Angeles,9,8.59213452054795,74.26376999999998,0.202108494,30.0,0.3,255.63553098947767,5.513243992727694,1092.0,0.525,0.056454237766044,0.193538654028907,11.556920389988438,0.854762045541338,0.000191398752553
6037115203,California,CA,Los Angeles,9,8.5256298630137,74.84874999999998,0.206194318,30.0,0.3,251.98082925037593,6.703549569258144,354.0,0.300764655904842,0.055913497325815,0.179446098609023,12.614555103759397,0.0,0.000153632446115
6037115204,California,CA,Los Angeles,9,8.5256298630137,74.84874999999998,0.206194318,30.0,0.3,250.19758988370387,5.201322911603122,360.0,0.202020202020202,0.054682226858562,0.1805990635421,11.135274671192052,0.0,0.000160521625591
6037115301,California,CA,Los Angeles,9,8.48789479452055,74.35304999999998,0.197574398,30.0,0.3,246.86116124095844,40.85621405745822,260.0,0.146726862302483,0.052490515008026,0.212181663250236,9.385891588254722,0.0,0.000213666660765
6037115302,California,CA,Los Angeles,9,8.58161260273973,73.29824,0.195039602,30.0,0.3,255.6659299805391,94.01634715821613,360.0,0.32520325203252,0.05344173674184,0.199657130224036,9.836762945615233,0.0,0.000283749792779
6037115401,California,CA,Los Angeles,9,8.74084082191781,74.33955,0.216314455,30.0,0.4,271.6599590046154,280.3467750275953,646.0,0.316666666666666,0.065315606704181,0.351016043003679,9.677243087055851,1.170618906204181,0.000166812005191
