GEO_ID,ID,NAME,STATE_NAME,ST_ABBREV,CNTY_NAME,REGION,Total_Pop,White_Only_Pop,White_Pop,Black_or_African_American_Pop,Asian_Pop,Hispanic_or_Latino_Pop,White_Only_Pct,White_Pct,Black_or_African_American_Pct,Asian_Pct,Hispanic_or_Latino_Pct,Total_Pop_Error,White_Only_Pop_Error,White_Pop_Error,Black_or_African_American_Pop_Error,Asian_Pop_Error,Hispanic_or_Latino_Pop_Error,PM25,OZONE,DSLPM,CANCER,RESP,RSEI_AIR,PTRAF,PRE1960,PRE1960PCT,PNPL,PRMP,PTSDF,UST,PWDIS,PN_PM25,PN_OZONE,PN_DSLPM,PN_CANCER,PN_RESP,PN_RSEI_AIR,PN_PTRAF,PN_LDPNT,PN_PNPL,PN_PRMP,PN_PTSDF,PN_UST,PN_PWDIS,PS_PM25,PS_OZONE,PS_DSLPM,PS_CANCER,PS_RESP,PS_RSEI_AIR,PS_PTRAF,PS_LDPNT,PS_PNPL,PS_PRMP,PS_PTSDF,PS_UST,PS_PWDIS
1400000US48201212400,48201212400,"Census Tract 2124, Harris County, Texas",Texas,TX,Harris,6,3106,812,1312,167,70,2861,0.261429491307147,0.422408242112041,0.0537669027688345,0.0225370251126851,0.921120412105602,473,265,340,100,81,460,10.3133978082192,68.17646,0.545997877,40,0.4,59384.3078405802,586.391364213403,656,0.635658914728682,0.348218865041398,1.93207218257414,3.61562540330574,13.6030335058711,0.004251562977265,95,89,93,93,69,98,92,86,92,96,84,93,58,88,73,98,90,79,95,96,96,96,93,96,99,59
1400000US48201212500,48201212500,"Census Tract 2125, Harris County, Texas",Texas,TX,Harris,6,3874,995,1349,2099,0,1613,0.25684047496128,0.348218895198761,0.541817243159525,0,0.41636551368095,849,338,555,574,14,649,10.287762739726,68.40865,0.545379103,40,0.4,72421.2760851952,208.868562145912,1426,0.866869300911854,0.177885397593354,2.27380412782437,5.40604878240744,4.81415387478745,0.050356914777162,94,89,93,93,69,98,75,97,83,97,90,77,77,87,74,98,90,79,96,80,99,90,95,98,87,85
1400000US48201220100,48201220100,"Census Tract 2201, Harris County, Texas",Texas,TX,Harris,6,1717,477,584,687,0,1008,0.277810133954572,0.340128130460105,0.400116482236459,0,0.587070471753058,224,224,256,194,14,256,10.3969635616438,68.90051,0.557195458,30,0.4,44279.65669,656.420957,412,0.597968069666182,1.334321542,0.366689853,1.065466312,3.397395069,0.0000542958,96,91,93,52,69,98,93,83,99,70,62,70,23,92,78,99,43,79,93,97,95,99,56,77,76,17
1400000US48201220200,48201220200,"Census Tract 2202, Harris County, Texas",Texas,TX,Harris,6,2236,1452,1731,71,8,1910,0.649373881932022,0.774150268336315,0.0317531305903399,0.0035778175313059,0.854203935599284,323,330,361,66,14,333,10.4286871232877,69.16662,0.601768107,30,0.4,39870.7318848,1129.535685928,626,0.696329254727475,0.950354218288,0.317297721296,0.449576824128,3.703621235672,0.000001086756592,96,91,94,52,69,98,96,89,98,68,48,72,7,94,81,99,43,79,92,99,97,99,52,58,79,2
1400000US48201220300,48201220300,"Census Tract 2203, Harris County, Texas",Texas,TX,Harris,6,4303,2872,3465,129,59,3759,0.667441320009296,0.805252149663026,0.029979084359749,0.0137113641645364,0.873576574482919,682,667,740,148,72,681,10.4132531506849,69.11919,0.527912255,30,0.4,39426.5577882503,256.843834740068,923,0.653682719546742,0.680317651638217,0.312211124766113,0.300215996310675,3.05501154660775,0.000000549925886,96,91,92,52,69,98,79,87,96,67,42,67,5,93,80,98,43,79,91,84,96,98,52,50,72,1
1400000US48201220400,48201220400,"Census Tract 2204, Harris County, Texas",Texas,TX,Harris,6,4700,2644,3970,136,34,4360,0.562553191489362,0.84468085106383,0.028936170212766,0.00723404255319149,0.927659574468085,1067,528,1034,138,54,1048,10.4091260273973,69.15298,0.438612742,30,0.4,39197.2106064645,188.278531095256,855,0.47029702970297,0.527816723115706,0.268656172580887,0.283074927337476,4.01275856073602,0.000000007355812,96,91,87,52,69,98,72,75,95,64,41,73,1,93,80,96,43,79,91,76,90,98,48,49,82,0
1400000US48201220500,48201220500,"Census Tract 2205, Harris County, Texas",Texas,TX,Harris,6,2909,1549,1871,672,39,2131,0.532485390168443,0.643176349260914,0.231007218975593,0.013406668958405,0.732554142316947,652,424,634,370,38,635,10.4256838356164,69.31005,0.439966167,30,0.4,36328.6954224855,521.388039450537,375,0.214899713467048,0.261859767886577,0.327441936061298,0.226981241358389,9.91469080630582,0.00000013418743,96,92,87,52,69,97,91,50,89,68,37,89,3,94,82,96,43,79,91,95,74,94,53,44,98,0
1400000US48201220600,48201220600,"Census Tract 2206, Harris County, Texas",Texas,TX,Harris,6,3766,1813,2632,640,41,3030,0.481412639405204,0.698884758364312,0.169941582580988,0.0108868826340945,0.804567180031864,645,587,662,200,70,623,10.4050583561644,69.17975,0.426780257,30,0.4,39310.0730212322,154.327955435419,511,0.454626334519572,0.331325310637557,0.232630896572462,0.274818736434503,7.54752571204929,0.000000005426597,96,91,86,52,69,98,66,74,92,61,41,85,1,93,81,94,43,79,91,70,89,96,43,48,96,0
1400000US48201220701,48201220701,"Census Tract 2207.01, Harris County, Texas",Texas,TX,Harris,6,2767,1334,1374,1081,0,1593,0.482110589085652,0.496566678713408,0.390675822190098,0,0.57571376942537,409,360,358,413,14,335,10.3844876712329,68.93061,0.432088827,30,0.4,42791.6179060938,217.996940995125,187,0.19120654396728,0.358013717505708,0.185195863891392,0.498182039293737,3.63366074737211,0.001396860689602,96,91,86,52,69,98,76,47,92,53,49,71,48,92,78,95,43,79,92,81,71,96,34,60,78,46
1400000US48201220702,48201220702,"Census Tract 2207.02, Harris County, Texas",Texas,TX,Harris,6,3369,1477,1826,426,0,2879,0.438409023449095,0.542000593647967,0.126447016918967,0,0.85455624814485,903,453,316,257,14,888,10.3844876712329,68.93061,0.432088827,30,0.4,43221.5019483823,165.655617699052,746,0.586017282010997,0.776840979628436,0.260731600708689,0.675228399124171,2.39747540378389,0.000221419703813,96,91,86,52,69,98,68,83,97,63,54,61,32,92,78,95,43,79,92,72,94,98,47,67,63,28
1400000US48201220800,48201220800,"Census Tract 2208, Harris County, Texas",Texas,TX,Harris,6,3707,1548,1661,1607,132,1837,0.417588346371729,0.448071216617211,0.433504181278662,0.0356083086053413,0.495548961424332,910,607,601,862,186,691,10.3725112328767,68.95307,0.437280079,30,0.4,45642.1403722139,785.261385382645,259,0.193139448173005,0.65863227748718,0.237411580797999,0.824085257862101,3.65741389676141,0.000925281510006,95,91,87,52,69,98,94,48,96,61,58,71,44,91,79,95,43,79,93,98,71,98,44,71,79,41
1400000US48201220900,48201220900,"Census Tract 2209, Harris County, Texas",Texas,TX,Harris,6,1717,873,1086,521,23,1030,0.508444962143273,0.632498543972044,0.303436225975539,0.0133954571927781,0.599883517763541,490,422,490,233,34,478,10.3567183561644,68.94623,0.398177317,30,0.4,45293.47778,614.2448379,376,0.550512445095168,0.280215914,0.164144436,0.739232149,5.16678201,0.002891718,95,91,83,52,69,98,92,80,90,48,56,79,54,90,79,92,43,79,93,96,93,95,29,69,89,55
1400000US48201221000,48201221000,"Census Tract 2210, Harris County, Texas",Texas,TX,Harris,6,3914,2601,2937,379,30,3273,0.664537557485948,0.750383239652529,0.0968318855390905,0.00766479305058763,0.836228921819111,508,540,544,265,46,584,10.3524926027397,69.09027,0.387878274,30,0.4,43353.7769108162,135.340312272178,492,0.410341951626355,0.17449283746945,0.162828684559002,0.836336077835588,3.11128040342444,0.009817590630597,95,91,82,52,69,98,63,70,83,48,58,67,65,90,80,92,43,79,92,65,87,90,29,72,73,69
1400000US48201221100,48201221100,"Census Tract 2211, Harris County, Texas",Texas,TX,Harris,6,3959,3291,3404,0,7,3811,0.831270522859308,0.85981308411215,0,0.00176812326345037,0.962616822429907,678,657,687,14,14,666,10.3666347945205,69.1206,0.374616198,30,0.4,41221.7327105836,234.682405400888,633,0.556728232189973,0.175390326149812,0.188244745919311,1.00832837817483,2.80355348059952,0.002942466968531,95,91,80,52,69,98,77,81,83,54,61,65,54,91,80,91,43,79,92,82,93,90,35,76,68,55
1400000US48201221200,48201221200,"Census Tract 2212, Harris County, Texas",Texas,TX,Harris,6,5806,4558,4876,33,19,5406,0.785049948329315,0.839820874956941,0.0056837754047537,0.00327247674819153,0.931105752669652,1257,1127,1175,34,32,1259,10.3870654794521,69.23984,0.347026425,30,0.4,38469.9818805127,232.451957808508,1180,0.719073735527117,0.147464776160516,0.264405119841443,0.627964626084585,3.63700376135924,0.001713280448563,96,92,76,52,69,97,77,90,78,64,53,71,50,92,81,87,43,79,91,82,97,86,47,65,78,49
1400000US48201221301,48201221301,"Census Tract 2213.01, Harris County, Texas",Texas,TX,Harris,6,4458,2612,3639,0,0,4209,0.585912965455361,0.81628532974428,0,0,0.94414535666218,1312,897,1432,14,14,1263,10.4043994520548,69.27385,0.412074253,30,0.4,37325.4577078154,122.37050285613,823,0.61463778939507,0.17185635134329,0.319037649208649,0.344372202114579,5.07081966847347,0.000000004856105,96,92,84,52,69,97,60,85,82,68,44,78,1,93,81,93,43,79,91,61,95,89,53,53,89,0
1400000US48201221302,48201221302,"Census Tract 2213.02, Harris County, Texas",Texas,TX,Harris,6,3970,3009,3475,155,21,3759,0.757934508816121,0.875314861460957,0.0390428211586902,0.00528967254408061,0.946851385390428,704,639,752,199,61,690,10.4043994520548,69.27385,0.412074253,30,0.4,39452.8413482736,249.641373250271,675,0.579896907216494,0.18741027887975,0.240529524820033,0.425790811864006,3.75127447079669,0.000930119579533,96,92,84,52,69,98,79,82,84,61,47,72,44,93,81,93,43,79,92,84,94,91,44,57,80,42
1400000US48201221400,48201221400,"Census Tract 2214, Harris County, Texas",Texas,TX,Harris,6,6055,4296,4785,315,0,5413,0.709496284062758,0.790255986787779,0.0520231213872832,0,0.893971924029728,980,886,1055,231,20,962,10.4146857534247,69.46409,0.401967545,30,0.4,34762.5260783802,678.691571743545,892,0.429258902791145,0.150436986192477,0.770989066187902,0.250012434712301,10.8793773595247,0.000000006770245,96,92,83,52,69,97,93,72,79,84,39,90,1,94,83,93,43,79,90,97,88,87,75,46,99,0
1400000US48201221501,48201221501,"Census Tract 2215.01, Harris County, Texas",Texas,TX,Harris,6,5607,3468,4487,209,2,4844,0.618512573568753,0.800249687890137,0.037274835027644,0.000356696985910469,0.863920099875156,1179,724,1271,190,7,1209,10.4040547945205,69.42713,0.379311666,30,0.4,34859.5310337158,457.444939905829,741,0.476833976833976,0.130662766364906,0.764252686590771,0.281936645486339,10.0593643007298,0.000546115223437,96,92,81,52,69,97,89,75,75,84,41,89,40,93,83,91,43,79,90,94,90,83,75,49,98,36
