GEO_ID,ID,NAME,STATE_NAME,ST_ABBREV,CNTY_NAME,REGION,Total_Pop,White_Only_Pop,White_Pop,Black_or_African_American_Pop,Asian_Pop,Hispanic_or_Latino_Pop,White_Only_Pct,White_Pct,Black_or_African_American_Pct,Asian_Pct,Hispanic_or_Latino_Pct,Total_Pop_Error,White_Only_Pop_Error,White_Pop_Error,Black_or_African_American_Pop_Error,Asian_Pop_Error,Hispanic_or_Latino_Pop_Error,PM25,OZONE,DSLPM,CANCER,RESP,RSEI_AIR,PTRAF,PRE1960,PRE1960PCT,PNPL,PRMP,PTSDF,UST,PWDIS,PN_PM25,PN_OZONE,PN_DSLPM,PN_CANCER,PN_RESP,PN_RSEI_AIR,PN_PTRAF,PN_LDPNT,PN_PNPL,PN_PRMP,PN_PTSDF,PN_UST,PN_PWDIS,PS_PM25,PS_OZONE,PS_DSLPM,PS_CANCER,PS_RESP,PS_RSEI_AIR,PS_PTRAF,PS_LDPNT,PS_PNPL,PS_PRMP,PS_PTSDF,PS_UST,PS_PWDIS
1400000US06037297110,6037297110,"Census Tract 2971.10, Los Angeles County, California",California,CA,Los Angeles,9,4625,2996,3365,332,238,3235,0.647783783783784,0.727567567567568,0.0717837837837838,0.0514594594594595,0.699459459459459,735,784,799,128,115,720,9.27766657534247,55.37725,0.84147351,20,0.3,1831.40311986598,98.497634309423,993,0.594254937163375,0.08025156142671,1.50028733500512,13.6611653560354,8.1101284850591,0.053042209609586,78,10,97,6,31,70,53,83,60,93,97,86,77,62,14,99,3,17,87,25,83,49,90,90,95,60
1400000US06037297120,6037297120,"Census Tract 2971.20, Los Angeles County, California",California,CA,Los Angeles,9,3243,1748,2251,224,265,2214,0.539007092198582,0.694110391612704,0.0690718470551958,0.0817144619179772,0.682701202590194,518,377,483,149,283,441,9.19652657534247,55.37771,0.786972118,20,0.3,1689.81493672818,105.786508334955,754,0.670818505338078,0.076116399337226,0.957188484858102,10.0386608015556,2.19504501530891,0.048544323298978,77,10,97,6,31,69,55,88,58,87,96,59,77,61,14,99,3,17,85,27,89,46,83,80,80,59
1400000US06037297201,6037297201,"Census Tract 2972.01, Los Angeles County, California",California,CA,Los Angeles,9,4421,2789,3154,117,333,2857,0.630852748247003,0.713413254919701,0.0264646007690568,0.075322325265777,0.646233883736711,476,510,537,80,177,461,9.13227589041096,55.29515,0.652383972,20,0.3,1614.48286414978,154.550480215081,677,0.45344943067649,0.073966779179685,0.590938795214746,7.5051064981142,0,0.044051153785512,75,9,95,6,31,68,67,73,57,79,93,0,76,60,14,98,3,17,85,38,71,45,74,70,0,58
1400000US06037297202,6037297202,"Census Tract 2972.02, Los Angeles County, California",California,CA,Los Angeles,9,3971,2857,3214,103,195,1905,0.719466129438429,0.809367917401158,0.0259380508687988,0.0491060186351045,0.479728028204483,640,591,621,77,187,489,9.08650575342466,55.26349,0.587397259,20,0.3,1582.58755779836,99.1407130496165,1070,0.621370499419279,0.073760201063452,0.522488083586294,6.36599971067597,0,0.011835569934574,74,9,94,6,31,68,54,85,57,77,92,0,67,59,14,98,3,17,84,25,85,45,71,64,0,50
1400000US06037297300,6037297300,"Census Tract 2973, Los Angeles County, California",California,CA,Los Angeles,9,2096,1444,1674,162,270,748,0.688931297709924,0.798664122137405,0.0772900763358779,0.12881679389313,0.356870229007634,269,229,240,104,109,199,8.98553424657534,55.20556,0.513497986,20,0.3,1498.11784892281,237.175921325672,369,0.427083333333333,0.072683656738942,0.377556442689506,4.92573290569124,3.1150810111856,0.000512148862099,72,9,91,6,31,67,78,71,56,71,89,67,39,56,14,95,3,17,83,51,68,45,64,55,85,31
1400000US06037297400,6037297400,"Census Tract 2974, Los Angeles County, California",California,CA,Los Angeles,9,3141,2341,2852,48,371,544,0.745304043298313,0.907991085641515,0.0152817574021012,0.118115249920408,0.173193250557147,439,329,444,65,186,255,8.98467260273973,55.20766,0.480435472,20,0.3,1506.73916156782,186.492339889838,779,0.45002888503755,0.072124242406383,0.241406250980053,3.19192903208404,2.34021347521862,0.000560547072074,72,9,90,6,31,67,72,73,56,61,82,61,40,56,14,94,3,17,83,43,71,44,53,39,81,31
1400000US06037297501,6037297501,"Census Tract 2975.01, Los Angeles County, California",California,CA,Los Angeles,9,2663,1791,2566,29,194,1060,0.672549755914382,0.963574915508825,0.0108899737138566,0.0728501689823507,0.398047315058205,582,337,580,47,209,576,8.97217178082192,55.1919,0.512172413,20,0.3,1433.39875593476,102.59676945826,834,0.772937905468026,0.069075565668546,0.237683948895288,4.28528869584414,1.41154318830044,0.000462271411599,72,9,91,6,31,66,55,93,55,61,87,50,38,56,14,95,3,17,82,26,95,43,53,49,74,30
1400000US06037297502,6037297502,"Census Tract 2975.02, Los Angeles County, California",California,CA,Los Angeles,9,2275,1502,1867,68,398,672,0.66021978021978,0.820659340659341,0.0298901098901099,0.174945054945055,0.295384615384615,274,276,302,62,218,177,8.97217178082192,55.1919,0.512172413,20,0.3,1461.25100605502,105.493675783971,560,0.536912751677852,0.070586975263158,0.290944171160287,5.37094421198804,0,0.018795922578947,72,9,91,6,31,66,55,79,55,66,90,0,70,56,14,95,3,17,83,27,79,44,58,58,0,53
1400000US06037297601,6037297601,"Census Tract 2976.01, Los Angeles County, California",California,CA,Los Angeles,9,3120,1817,2384,289,222,1286,0.582371794871795,0.764102564102564,0.0926282051282051,0.0711538461538462,0.412179487179487,533,329,558,219,179,499,9.00499095890411,55.25269,0.524813995,20,0.3,1426.97757268896,78.35202266089,678,0.498529411764705,0.067148308685725,0.298898082544409,6.91892762849263,1.0526051709493,0.039142292559151,73,9,92,6,31,66,47,77,54,66,93,44,75,56,14,96,3,17,82,20,75,42,59,67,71,57
1400000US06037297602,6037297602,"Census Tract 2976.02, Los Angeles County, California",California,CA,Los Angeles,9,3474,2411,2794,98,369,1587,0.694012665515256,0.804260218767991,0.028209556706966,0.106217616580311,0.456822107081174,465,328,430,71,216,414,9.01724630136986,55.2308,0.559432863,20,0.3,1486.70868334786,84.380759907354,924,0.510215350635008,0.069150731236099,0.333598056499022,6.29188032154289,0,0.040231946909472,73,9,93,6,31,66,49,78,55,69,92,0,75,57,14,97,3,17,83,22,76,43,62,63,0,57
