GEO_ID,ID,NAME,STATE_NAME,ST_ABBREV,CNTY_NAME,REGION,DP05_0063E,DP05_0063M,DP05_0064E,DP05_0064M,DP05_0065E,DP05_0065M,DP05_0067E,DP05_0067M,DP05_0071E,DP05_0071M,PM25,OZONE,DSLPM,CANCER,RESP,RSEI_AIR,PTRAF,PRE1960,PRE1960PCT,PNPL,PRMP,PTSDF,UST,PWDIS
1400000US25025010802,25025010802,"Census Tract 108.02, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,3238,295,2871,307,16,20,334,121,358,144,7.23466301369863,58.30037,0.660419934,30.0,0.4,3936.5881474957487,3780.293888017005,1933.0,0.937439379243453,0.087554796882603,0.358813322940157,49.81399706087312,0.0,0.010354348870177
1400000US25025020101,25025020101,"Census Tract 201.01, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,4975,427,4652,389,147,157,314,166,306,183,7.21684136986301,58.52927,0.701865537,30.0,0.4,3668.9508370559615,6449.739905650295,2897.0,0.949524745984923,0.079642756810626,0.569776565986541,52.01285102872255,5.508997751698229,0.008419691440614
1400000US25025020200,25025020200,"Census Tract 202, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,3584,375,3133,394,101,99,393,169,213,136,7.21263890410959,58.50129,0.701527612,30.0,0.4,3664.051576844901,4651.736414475025,2213.0,0.902160619649408,0.077970297848843,0.560274877737119,58.646598991577285,7.396669085853049,0.007942871468191
1400000US25025020301,25025020301,"Census Tract 203.01, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,2130,223,1703,275,89,78,408,130,382,163,7.19677424657534,58.5181,0.701894683,30.0,0.4,3629.869747,5407.183797,49.0,0.034950071326676,0.075456929,0.550781163,52.92841281,4.641961173,0.057721691
1400000US25025020302,25025020302,"Census Tract 203.02, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,1089,149,991,149,0,12,101,62,61,32,7.20837479452055,58.62283,0.706763485,30.0,0.4,3544.858405,2248.592345,567.0,0.908653846153846,0.077410264,0.571307311,61.31054015,6.230638809,0.006565587
1400000US25025030100,25025030100,"Census Tract 301, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,2243,194,2132,180,0,12,42,35,210,129,7.1861597260274,58.69844,0.695793584,30.0,0.4,3472.5831830936177,3407.8117528893617,1071.0,0.79628252788104,0.072125297540426,0.592292357995745,39.469876037234044,1.856008668676596,0.012463407506383
1400000US25025030200,25025030200,"Census Tract 302, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,1678,228,1551,227,33,27,90,62,96,63,7.18704657534247,58.65105,0.712917834,30.0,0.4,3498.4088229090903,7354.680389818181,716.0,0.67931688804554,0.073362708909091,0.581838377181818,45.42248393272728,2.334327666727273,0.010990320636364
1400000US25025030400,25025030400,"Census Tract 304, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,2336,211,2214,231,15,18,60,61,150,96,7.18241452054794,58.74504,0.70778983,30.0,0.4,3412.0822570389423,5754.205209969231,2145.0,0.790637670475488,0.073270037150962,0.583775282060337,43.47113220570192,0.853749623794231,0.00709040069399
1400000US25025030500,25025030500,"Census Tract 305, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,2492,206,2315,216,54,51,133,74,158,103,7.17888082191781,58.75766,0.696842494,30.0,0.4,3375.785602762063,2051.253492843094,1140.0,0.71383844708829,0.07172319021989,0.596184763976427,43.39244517153591,0.455348504235359,0.006775273243462
1400000US25025040100,25025040100,"Census Tract 401, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,2442,271,2391,272,0,12,73,57,84,68,7.18046739726027,58.63634,0.672032981,30.0,0.4,3511.0544685474574,3860.6428524796606,801.0,0.64963503649635,0.0693922163,0.623852496967797,33.49992340522034,5.31744814361017,0.007631234825424
1400000US25025040200,25025040200,"Census Tract 402, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,1975,223,1468,235,449,212,170,102,432,187,7.1741597260274,58.71099,0.612990947,30.0,0.4,3435.99881453074,1148.808152238394,592.0,0.776902887139107,0.069439275114178,0.564105811022585,31.084447086524474,6.505596948398996,0.016698914877039
1400000US25025040300,25025040300,"Census Tract 403, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,4665,359,4059,493,395,244,265,168,513,229,7.1732797260274,58.54475,0.606383278,30.0,0.4,3562.790020692155,1025.0113680886627,1903.0,0.847661469933184,0.071251569120221,0.474548507889945,30.530995414925968,1.999234565036464,0.024324459273591
1400000US25025040401,25025040401,"Census Tract 404.01, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,2964,288,2567,350,255,175,278,201,186,139,7.18633616438356,58.56294,0.650900708,30.0,0.4,3576.528847872006,4961.755927341204,727.0,0.538119911176905,0.070918270345996,0.475000351183436,33.29789018981519,4.67013461654449,0.014595618776523
1400000US25025040600,25025040600,"Census Tract 406, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,3395,258,3092,290,202,156,160,111,133,68,7.17972767123288,58.50982,0.579754525,30.0,0.4,3634.347887543036,3375.1224210008145,859.0,0.485859728506787,0.074212127873201,0.408193579748846,30.345873105481942,3.964172403588651,0.034624905349715
1400000US25025040801,25025040801,"Census Tract 408.01, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,4449,355,2821,393,639,228,914,323,850,348,7.16090465753425,58.81697,0.609208396,30.0,0.4,3415.550091108028,573.2997215649158,1203.0,0.50716694772344,0.06916526130005,0.622233412327552,31.174720006503964,8.223650987292864,0.020262494234143
1400000US25025050101,25025050101,"Census Tract 501.01, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,5656,490,4804,563,1595,491,408,212,3435,467,7.13932136986301,59.05875,0.498506392,30.0,0.4,3303.106002522269,317.6027049679683,1555.0,0.774402390438247,0.067627946801708,0.823815282110026,21.91035891504169,6.772326070063658,0.407966328341672
